idDeputado,idProposicao,voto,idVotacao
91228,2457953,Não,2238434-146
160569,2457953,Não,2238434-146
160518,2457953,Sim,2238434-146
74043,2457953,Obstrução,2238434-146
74044,2457953,Não,2238434-146
220536,2457953,Não,2238434-146
160632,2457953,Não,2238434-146
204517,2457953,Não,2238434-146
220552,2457953,Obstrução,2238434-146
220593,2457953,Sim,2238434-150
204379,2457953,Sim,2238434-150
220714,2457953,Não,2238434-150
204528,2457953,Obstrução,2238434-150
121948,2457953,Não,2238434-150
74646,2457953,Não,2238434-150
136811,2457953,Não,2238434-150
178835,2457953,Não,2238434-150
204495,2457953,Não,2238434-150
204549,2457953,Não,2238434-150
73579,2457953,Obstrução,2238434-150
74696,2457953,Não,2238434-150
220538,2457953,Não,2238434-150
160559,2457953,Não,2238434-150
204501,2457953,Não,2238434-150
220542,2457953,Não,2238434-150
160545,2457953,Não,2238434-150
220554,2457953,Não,2238434-150
221148,2457953,Não,2238434-150
74057,2457953,Não,2238434-150
