uri,nome,siglaSexo,dataNascimento,ufNascimento
https://dadosabertos.camara.leg.br/api/v2/deputados/107283,Gleisi Hoffmann,F,1965-09-06,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/198197,Greyce Elias,F,1981-12-15,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/220639,Guilherme Boulos,M,1982-06-19,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/204531,Guilherme Derrite,M,1984-10-10,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/220664,Guilherme Uchoa,M,1971-04-27,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/220568,Gustavo Gayer,M,1981-04-13,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/204408,Gustinho Ribeiro,M,1982-02-16,SE
https://dadosabertos.camara.leg.br/api/v2/deputados/204456,Gutemberg Reis,M,1979-09-09,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/178964,Heitor Schuch,M,1962-03-25,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/178873,Helder Salomão,M,1964-03-08,ES
https://dadosabertos.camara.leg.br/api/v2/deputados/220537,Helena Lima,F,1976-03-30,TO
https://dadosabertos.camara.leg.br/api/v2/deputados/178909,Hélio Leite,M,1957-12-09,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/204444,Helio Lopes,M,1969-03-28,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/220672,Henderson Pinto,M,1976-04-25,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/227324,Henrique Júnior,M,1985-09-18,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/204539,Hercílio Coelho Diniz,M,1963-09-14,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/100689,Hildo do Candango,M,1970-12-06,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/178884,Hildo Rocha,M,1960-04-22,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/141450,Hugo Leal,M,1962-08-06,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/160674,Hugo Motta,M,1989-09-11,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/220563,Icaro de Valmir,M,2001-04-10,SE
https://dadosabertos.camara.leg.br/api/v2/deputados/204533,Idilvan Alencar,M,1968-09-23,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/204508,Igor Timo,M,1982-04-10,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/98615,Ismael,M,1965-07-16,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/204436,Isnaldo Bulhões Jr.,M,1976-10-30,AL
https://dadosabertos.camara.leg.br/api/v2/deputados/230764,Ivan Junior,M,1982-07-05,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/73531,Ivan Valente,M,1946-07-05,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/220696,Ivoneide Caetano,F,1972-09-10,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/220670,Iza Arruda,F,1987-09-06,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/220527,Jack Rocha,F,1983-08-26,ES
https://dadosabertos.camara.leg.br/api/v2/deputados/220697,Jadyel Alencar,M,1987-07-23,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/74848,Jandira Feghali,F,1957-05-17,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/220567,Jeferson Rodrigues,M,1975-05-01,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/74273,Jefferson Campos,M,1964-10-26,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/160531,Jhonatan de Jesus,M,1983-09-03,RR
https://dadosabertos.camara.leg.br/api/v2/deputados/141456,Jilmar Tatto,M,1965-06-25,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/141458,João Carlos Bacelar,M,1972-10-08,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/230957,João Cury,M,1973-10-22,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/178970,João Daniel,M,1967-08-22,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/74550,João Leão,M,1946-02-27,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/141459,João Maia,M,1953-09-20,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/178910,Joaquim Passarinho,M,1961-12-02,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/160548,Jonas Donizette,M,1965-06-25,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/217480,Jones Moura,M,1974-06-16,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/205550,Jorge Braz,M,1953-07-13,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/214694,Jorge Goetten,M,1962-04-10,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/178857,Jorge Solla,M,1961-04-11,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/141464,José Airton Félix Cirilo,M,1957-02-21,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/141470,José Guimarães,M,1957-02-13,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/204472,José Medeiros,M,1970-03-19,RN
https://dadosabertos.camara.leg.br/api/v2/deputados/204391,José Nelto,M,1960-09-19,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/74079,José Priante,M,1963-12-02,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/74554,José Rocha,M,1948-08-18,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/209189,Joseildo Ramos,M,1957-08-23,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/220578,Josenildo,M,1973-03-29,AP
https://dadosabertos.camara.leg.br/api/v2/deputados/74141,Josias Gomes,M,1956-10-14,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/204563,Josimar Maranhãozinho,M,1976-11-13,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/215043,Josivaldo JP,M,1983-11-29,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/204474,Juarez Costa,M,1960-01-20,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/220559,Julia Zanatta,F,1985-03-20,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/220640,Juliana Cardoso,F,1979-10-22,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/228837,Juliana Kolankiewicz,F,1979-08-11,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/66385,Julio Arcoverde,M,1966-02-14,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/74317,Júlio Cesar,M,1948-08-25,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/204372,Julio Cesar Ribeiro,M,1975-02-24,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/74253,Julio Lopes,M,1959-04-06,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/228797,Júlio Oliveira,M,1974-03-03,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/204457,Juninho do Pneu,M,1976-10-23,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/204520,Junio Amaral,M,1987-06-30,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/204497,Júnior Ferrari,M,1967-07-13,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/204574,Junior Lourenço,M,1978-10-18,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/204550,Júnior Mano,M,1985-04-16,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/178886,Juscelino Filho,M,1984-11-06,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/208297,Katia Dias,F,1978-02-27,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/220677,Keniston Braga,M,1967-06-02,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/162067,Kiko Celeguim,M,1984-05-05,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/204536,Kim Kataguiri,M,1996-01-28,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/98057,Lafayette de Andrada,M,1966-10-17,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/74856,Laura Carneiro,F,1963-05-01,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/141480,Lázaro Botelho,M,1947-02-11,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/178832,Leandre,F,1975-12-20,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/220600,Lebrão,M,1955-03-10,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/220566,Lêda Borges,F,1961-11-02,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/231911,Lenir de Assis,F,1969-09-18,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/80815,Leo Prates,M,1978-04-05,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/122195,Leonardo Gadelha,M,1975-05-12,DF
https://dadosabertos.camara.leg.br/api/v2/deputados/74156,Leonardo Monteiro,M,1951-10-09,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/74299,Leônidas Cristino,M,1957-06-03,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/92102,Leur Lomanto Júnior,M,1976-10-28,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/139285,Lídice da Mata,F,1956-03-12,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/74585,Lincoln Portela,M,1953-11-03,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/74858,Lindbergh Farias,M,1969-12-08,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/171139,Loreny,F,1991-07-11,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/220662,Lucas Ramos,M,1986-02-14,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/204404,Lucas Redecker,M,1981-05-26,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/138286,Luciano Alves,M,1973-01-08,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/220581,Luciano Amaral,M,1986-06-27,AL
https://dadosabertos.camara.leg.br/api/v2/deputados/103758,Luciano Azevedo,M,1969-05-24,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/74478,Luciano Bivar,M,1944-11-29,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/178931,Luciano Ducci,M,1955-03-23,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/227323,Luciano Galego,M,1984-07-16,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/220616,Luciano Vieira,M,1988-04-26,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/178954,Lucio Mosquini,M,1969-07-23,MT
https://dadosabertos.camara.leg.br/api/v2/deputados/229082,Lucyana Genésio,F,1979-10-08,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/222429,Luis Carlos Gomes,M,1966-05-05,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/160510,Luis Tibé,M,1971-07-23,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/204410,Luisa Canziani,F,1996-04-11,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/204448,Luiz Antonio Corrêa,M,1940-12-27,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/141485,Luiz Carlos Busato,M,1948-11-06,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/73778,Luiz Carlos Hauly,M,1950-10-08,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/204485,Luiz Carlos Motta,M,1959-04-24,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/74041,Luiz Couto,M,1945-02-13,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/141487,Luiz Fernando Faria,M,1957-09-12,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/229432,Luiz Fernando Vampiro,M,1973-11-07,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/220658,Luiz Gastão,M,1962-08-19,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/204455,Luiz Lima,M,1977-12-10,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/220636,Luiz Marinho,M,1959-05-20,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/162332,Luiz Nishimori,M,1949-04-09,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/204526,Luiz Philippe de Orleans e Bragança,M,1969-04-03,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/74784,Luiza Erundina,F,1934-11-30,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/178866,Luizianne Lins,F,1968-11-18,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/220669,Lula da Fonte,M,2000-12-08,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/166402,Magda Mofatto,F,1948-10-26,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/220648,Marangoni,M,1980-01-22,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/156190,Marcel van Hattem,M,1985-11-08,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/179000,Marcelo Álvaro Antônio,M,1974-02-16,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/204433,Marcelo Calero,M,1982-07-07,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/220599,Marcelo Crivella,M,1957-10-09,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/220634,Marcelo Lima,M,1983-03-21,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/133810,Marcelo Moraes,M,1979-08-07,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/160161,Marcelo Queiroz,M,1984-11-03,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/178983,Marcio Alvino,M,1969-06-14,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/179001,Márcio Biolchi,M,1979-05-23,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/226410,Márcio Correa,M,1980-05-31,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/220687,Márcio Honaiser,M,1967-04-04,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/81055,Márcio Jerry,M,1966-11-14,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/150418,Márcio Marinho,M,1970-12-12,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/204522,Marco Bertaiolli,M,1968-04-30,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/219585,Marco Brasil,M,1966-01-28,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/160535,Marcon,M,1964-09-21,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/204431,Marcos Aurélio Sampaio,M,1991-09-19,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/204506,Marcos Pereira,M,1972-04-04,ES
https://dadosabertos.camara.leg.br/api/v2/deputados/220547,Marcos Pollon,M,1981-01-19,MS
https://dadosabertos.camara.leg.br/api/v2/deputados/178943,Marcos Soares,M,1978-05-16,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/220604,Marcos Tavares,M,1978-01-28,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/220668,Maria Arraes,F,1994-02-24,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/74398,Maria do Rosário,F,1966-11-22,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/204540,Maria Rosas,F,1965-10-01,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/227275,Mariana Carvalho,F,1994-07-02,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/220637,Marina Silva,F,1958-02-08,AC
https://dadosabertos.camara.leg.br/api/v2/deputados/220655,Mario Frias,M,1971-10-09,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/74158,Mário Heringer,M,1954-09-30,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/178858,Mário Negromonte Jr.,M,1980-08-31,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/204566,Marreca Filho,M,1992-04-25,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/220572,Marussa Boldrin,F,1990-06-25,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/178843,Marx Beltrão,M,1979-11-28,AL
https://dadosabertos.camara.leg.br/api/v2/deputados/220661,Matheus Noronha,M,1998-09-10,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/220609,Maurício Carvalho,M,1988-06-25,RO
https://dadosabertos.camara.leg.br/api/v2/deputados/220628,Mauricio do Vôlei,M,1988-09-29,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/220550,Mauricio Marcon,M,1987-01-24,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/220647,Mauricio Neves,M,1979-11-05,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/204486,Mauro Benevides Filho,M,1959-03-09,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/220607,Max Lemos,M,1966-01-17,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/220591,Meire Serafim,F,1975-02-10,RO
https://dadosabertos.camara.leg.br/api/v2/deputados/74428,Mendonça Filho,M,1966-07-12,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/188097,Merlong Solano,M,1958-09-17,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/220585,Mersinho Lucena,M,1981-02-08,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/220530,Messias Donato,M,1976-08-06,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/171786,Miguel Ângelo,M,1991-10-11,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/178985,Miguel Lombardi,M,1964-01-29,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/154178,Milton Vieira,M,1962-09-16,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/178895,Misael Varella,M,1959-11-27,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/229225,Missionária Michele Collins,F,1977-10-17,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/160561,Missionário José Olimpio,M,1956-12-11,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/178997,Moses Rodrigues,M,1978-06-06,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/220617,Murillo Gouvea,M,1986-09-22,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/220584,Murilo Galdino,M,1980-07-02,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/204453,Natália Bonavides,F,1988-06-15,RN
https://dadosabertos.camara.leg.br/api/v2/deputados/228042,Naumi Amorim,M,1967-01-30,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/233218,Nelinho Freitas,M,1983-03-07,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/204449,Nelson Barbudo,M,1960-02-14,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/220622,Nely Aquino,F,1972-11-17,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/220703,Neto Carletto,M,1996-05-28,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/229939,Newton Bonin,M,1960-08-29,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/178896,Newton Cardoso Jr,M,1979-11-11,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/204479,Nicoletti,M,1981-07-21,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/209787,Nikolas Ferreira,M,1996-05-30,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/178986,Nilto Tatto,M,1963-07-31,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/227660,Nitinho,M,1966-05-31,SE
https://dadosabertos.camara.leg.br/api/v2/deputados/74159,Odair Cunha,M,1976-06-18,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/204498,Olival Marques,M,1982-01-09,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/178987,Orlando Silva,M,1971-05-27,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/73692,Osmar Terra,M,1950-02-18,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/204422,Ossesio Silva,M,1954-12-09,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/204441,Otoni de Paula,M,1976-11-22,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/204573,Otto Alencar Filho,M,1977-07-07,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/220706,Padovani,M,1977-10-29,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/160556,Padre João,M,1967-02-28,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/230762,Pastor Claudio Mariano,M,1976-12-16,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/180214,Pastor Diniz,M,1980-03-21,RR
https://dadosabertos.camara.leg.br/api/v2/deputados/160642,Pastor Eurico,M,1962-09-12,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/204570,Pastor Gil,M,1971-11-08,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/220615,Pastor Henrique Vieira,M,1987-04-15,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/204553,Pastor Sargento Isidório,M,1962-07-28,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/74160,Patrus Ananias,M,1952-01-26,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/74095,Pauderney Avelino,M,1954-09-24,AM
https://dadosabertos.camara.leg.br/api/v2/deputados/171617,Paulão,M,1957-09-15,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/141518,Paulinho da Força,M,1956-02-24,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/220627,Paulinho Freire,M,1964-10-22,RN
https://dadosabertos.camara.leg.br/api/v2/deputados/141516,Paulo Abi-Ackel,M,1963-06-21,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/220650,Paulo Alexandre Barbosa,M,1979-01-09,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/178860,Paulo Azi,M,1963-01-14,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/160517,Paulo Folletto,M,1956-04-30,ES
https://dadosabertos.camara.leg.br/api/v2/deputados/160558,Paulo Freire Costa,M,1955-02-14,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/204492,Paulo Guedes,M,1970-10-01,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/233592,Paulo Lemos,M,1972-01-08,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/220685,Paulo Litro,M,1991-10-30,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/74574,Paulo Magalhães,M,1952-11-28,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/128760,Paulo Marinho Jr,M,1985-02-09,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/74400,Paulo Pimenta,M,1965-03-19,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/141488,Paulo Teixeira,M,1961-05-09,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/220630,Pedro Aihara,M,1993-02-16,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/220667,Pedro Campos,M,1995-10-28,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/229112,Pedro Jr,M,1970-03-29,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/122974,Pedro Lucas Fernandes,M,1979-11-01,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/204395,Pedro Lupion,M,1983-06-04,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/122158,Pedro Paulo,M,1972-06-29,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/229259,Pedro Tourinho,M,1981-12-19,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/160604,Pedro Uczai,M,1963-03-10,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/204406,Pedro Westphalen,M,1950-12-19,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/161440,Pezenti,M,1987-06-06,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/204524,Pinheirinho,M,1991-05-30,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/73486,Pompeo de Mattos,M,1958-07-12,RS
